id,prob,label
0,0.9671579,1
1,1.4810162e-08,0
2,0.0025439868,0
3,0.69261456,1
4,0.94195837,0
5,6.019484e-08,0
6,0.8731087,1
7,0.88315946,1
8,0.77062756,0
9,0.007994231,1
10,0.9947663,0
11,0.6929608,0
12,0.48835307,0
13,0.99346954,1
14,0.0012041363,0
15,0.93775964,0
16,1.1939108e-08,0
17,0.534194,1
18,0.5744786,0
19,0.17812772,0
20,0.6560425,0
21,0.3090686,0
22,3.6583883e-06,0
23,0.6573996,0
24,2.9982743e-09,0
25,0.47813702,0
26,0.17139061,0
27,0.6511751,1
28,0.10225637,1
29,0.8649353,1
30,1.3749637e-06,0
31,0.015890053,0
32,0.9982295,1
33,0.55667406,1
34,0.6182239,0
35,0.05462999,1
36,3.546099e-06,0
37,0.00026026857,0
38,0.8762315,0
39,0.85427266,1
40,0.6057798,1
41,1.7456383e-05,0
42,0.003710255,0
43,5.87974e-07,0
44,0.44231045,1
45,0.5679583,0
46,0.93997437,1
47,0.8030597,1
48,0.9883361,1
49,0.101955704,1
50,0.40309307,1
51,0.47282863,0
52,0.9932052,1
53,3.9864376e-06,0
54,0.00021925484,0
55,0.92112106,1
56,0.2723546,0
57,0.9989272,0
58,0.21223259,0
59,0.99738854,0
60,0.008160315,0
61,0.75905406,1
62,1.8490283e-07,0
63,0.36618033,1
64,0.99532086,1
65,0.957864,1
66,0.009463405,0
67,0.7348143,1
68,0.47279,1
69,0.99771494,1
70,0.47023547,1
71,0.04122914,0
72,1.8955299e-06,0
73,0.54930276,0
74,0.001302735,0
75,0.88098115,0
76,0.18105926,1
77,0.9942848,1
78,0.0024438968,0
79,0.00012471495,0
80,0.99981093,1
81,0.0031603544,0
82,0.095169425,0
83,0.13336255,0
84,0.7462438,1
85,0.01579016,1
86,0.98079073,1
87,0.0016889682,0
88,0.98637587,1
89,2.575811e-05,0
90,0.9638355,0
91,0.00014145102,0
92,0.98953426,1
93,2.3624493e-08,0
94,0.34966397,1
95,0.0050291317,1
96,0.52059853,0
97,0.7295185,1
98,0.0067502246,0
99,0.9555311,1
100,0.14540774,0
101,0.0036268428,0
102,0.030265668,0
103,0.00011049352,0
104,0.044189576,1
105,0.9904394,1
106,0.036515135,0
107,0.27073103,0
108,0.8701825,1
109,0.90103763,0
110,0.96411705,1
111,0.814288,1
112,0.5304603,0
113,0.97342575,1
114,1.858784e-07,0
115,0.019811332,0
116,0.0021253203,0
117,0.75790644,1
118,7.84279e-06,0
119,0.05630246,1
120,0.008129241,1
121,0.66298705,0
122,0.011123266,0
123,0.9649114,1
124,0.0024586315,0
125,0.9284028,0
126,0.99778694,1
127,4.989757e-08,0
128,1.770269e-06,0
129,0.22221097,1
130,0.07961393,1
131,0.005903399,1
132,0.0022020212,1
133,0.9348613,1
134,1.4377059e-05,0
135,0.69437623,1
136,0.98154163,1
137,1.8619741e-07,0
138,0.9912278,1
139,0.38598955,0
140,0.2760726,1
141,4.7620225e-07,0
142,0.8873645,1
143,0.37514007,1
144,0.9641396,1
145,0.6762655,0
146,5.5186178e-05,0
147,0.0025009566,1
148,0.9869568,1
149,0.064041846,0
150,0.8508767,1
151,0.86198413,1
152,0.02952448,0
153,0.0012518908,0
154,0.0704658,0
155,0.31697315,0
156,9.890867e-07,0
157,0.00036483657,0
158,0.097643994,0
159,0.0016667236,0
160,0.97898203,0
161,0.9984792,1
162,0.95129544,1
163,0.71671873,1
164,1.6550179e-05,0
165,3.107751e-06,0
166,0.019050488,1
167,0.23480876,0
168,0.06375017,1
169,0.00011509305,1
170,0.32987815,0
171,0.97292364,1
172,8.819501e-06,0
173,0.7315259,1
174,0.9742019,1
175,0.96595925,1
176,0.087467656,0
177,0.9965828,0
178,0.0027756302,0
179,0.98357475,1
180,0.04189462,0
181,0.03562478,1
182,2.9734906e-06,0
183,0.97828126,0
184,0.7449633,1
185,0.36707792,1
186,0.00018641248,0
187,0.9597644,1
188,8.757469e-07,0
189,0.8577838,1
190,0.861636,1
191,0.8952314,1
192,6.0304876e-07,0
193,0.23062763,1
194,0.02965658,1
195,0.9994074,1
196,0.94835734,1
197,0.9365757,1
198,0.98677033,0
199,0.00087063154,0
200,0.07492455,1
201,0.9986314,1
202,0.0014918225,0
203,0.0013367604,0
204,9.58791e-07,0
205,0.94973105,1
206,0.93779147,0
207,5.976629e-07,0
208,0.8388545,1
209,0.989792,1
210,0.06981335,0
211,0.33239475,1
212,0.68609434,1
213,0.99981976,1
214,0.86732966,1
215,0.97614443,1
216,7.898717e-05,0
217,0.8048303,1
218,0.4130902,0
219,0.3747905,1
220,0.13658097,1
221,0.89747876,0
222,0.026103824,1
223,0.030824108,0
224,0.00036064198,0
225,0.40322244,1
226,0.11083304,1
227,0.4335044,0
228,0.025070336,0
229,0.9997704,1
230,0.64335144,0
231,2.8065647e-06,0
232,0.0020181206,0
233,0.3107845,1
234,0.004089884,0
235,1.0189981e-07,0
236,0.8878299,0
237,0.39884543,1
238,0.9356291,0
239,0.82919466,1
240,0.9417201,1
241,0.9575651,1
242,7.9256715e-06,0
243,0.98154,1
244,0.17971101,1
245,0.9998966,1
246,0.0009684676,1
247,0.0002464807,0
248,0.001399507,0
249,0.9904902,1
250,0.31073958,1
251,0.5103689,1
252,0.7389316,1
253,2.0696694e-05,0
254,0.88771737,1
255,0.9947465,1
256,0.9987751,1
257,0.98524374,1
258,0.0002308459,0
259,0.53147674,1
260,0.60175717,1
261,0.025904855,0
262,0.32867762,0
263,0.9996106,0
264,0.99846214,1
265,2.0085417e-05,0
266,0.99962753,1
267,0.9203766,0
268,0.9494142,1
269,0.8998698,0
270,0.18744268,1
271,0.050056882,0
272,0.9985587,1
273,4.37573e-09,0
274,0.9377366,1
275,0.13028853,0
276,0.9777993,0
277,0.962632,0
278,0.9948569,1
279,0.9965966,1
280,0.9923227,1
281,0.962169,1
282,0.19408873,1
283,0.62577564,1
284,0.00320565,1
285,0.9912793,1
286,0.28438997,1
287,0.00020500338,0
288,0.0029247205,1
289,3.068109e-05,0
290,7.973698e-06,0
291,0.9999775,1
292,0.9847725,1
293,0.9965347,1
294,0.0086092455,0
295,0.19898441,0
296,0.010310218,0
297,0.9897674,1
298,0.848357,1
299,0.99319065,1
300,0.9918258,1
301,0.11159459,1
302,0.2016687,0
303,0.86617684,1
304,0.81304675,0
305,0.08049509,0
306,0.99654055,1
307,0.09350613,1
308,0.0011831907,0
309,0.33566964,0
310,0.9968782,1
311,0.1349834,0
312,0.13014008,0
313,0.747859,1
314,0.9976486,0
315,0.028976886,0
316,0.008013805,0
317,0.99623126,1
318,0.00013140668,0
319,0.23156096,1
320,0.04563281,1
321,0.26546147,0
322,0.27899984,1
323,0.9994845,1
324,0.00011257313,0
325,0.7310376,1
326,0.06332038,1
327,0.9296845,0
328,0.040392116,0
329,1.6916131e-07,0
330,0.80511934,1
331,0.6760399,1
332,0.73066795,1
333,0.43429625,0
334,0.65748763,1
335,0.003335356,0
336,0.8091335,0
337,0.7493634,0
338,0.9943404,1
339,0.042172994,1
340,0.6362736,1
341,0.51044244,1
342,0.0013067257,0
343,0.15577897,1
344,0.9991132,1
345,0.76490223,0
346,2.1898668e-06,0
347,1.7303121e-07,0
348,0.037110772,1
349,0.97581744,0
350,0.9934667,0
351,0.97220206,1
352,0.22026925,0
353,0.005780567,0
354,0.12455825,1
355,0.99761134,1
356,0.00023450443,0
357,0.99911296,1
358,0.98517317,1
359,0.46035445,1
360,0.99418694,1
361,0.0004757561,0
362,0.03072151,0
363,0.98989123,1
364,0.86591613,1
365,0.995592,1
366,0.031014673,0
367,0.249489,0
368,0.52636415,0
369,0.99756724,1
370,3.9367507e-05,0
371,0.0057504373,0
372,2.6216605e-05,0
373,0.9678868,1
374,0.97273463,1
375,0.0048866896,0
376,0.8065553,1
377,0.7498081,1
378,0.99874574,1
379,5.8026046e-05,0
380,0.19620481,0
381,3.061281e-07,0
382,0.9848031,1
383,0.9991268,1
384,0.17056295,0
385,8.8757275e-07,0
386,0.49367544,0
387,0.90180784,1
388,0.9991651,1
389,0.38227448,1
390,0.70753735,1
391,0.025521494,0
392,0.11656455,0
393,0.10660924,0
394,0.40400937,0
395,0.58475554,1
396,0.20180723,0
397,0.5986751,0
398,0.9946141,0
399,0.0052520107,0
400,1.783253e-05,0
401,0.9943765,1
402,0.01081044,0
403,0.60128295,1
404,0.74885994,1
405,0.000112697824,0
406,0.003387483,1
407,0.23696941,0
408,0.5030664,0
409,0.28020054,0
410,0.0064372,0
411,3.2432084e-07,0
412,0.9979578,1
413,0.2199445,1
414,5.6020875e-05,0
415,0.55177295,1
416,0.99430674,1
417,0.21168268,1
418,0.5748594,0
419,0.7847127,1
420,0.98495287,1
421,0.0005455578,0
422,0.8845063,0
423,0.3366297,1
424,0.93036586,0
425,0.86096287,1
426,0.8340002,1
427,3.721674e-06,0
428,0.10507861,0
429,0.9996507,1
430,0.99237204,1
431,3.1285876e-05,0
432,0.95283103,1
433,0.9525108,1
434,0.6031595,1
435,0.68846893,1
436,0.9921719,0
437,0.5208246,1
438,0.9792526,1
439,0.9621747,1
440,0.012132062,0
441,5.0408904e-05,0
442,0.000300939,0
443,5.8901344e-07,0
444,0.9907201,0
445,0.9973639,1
446,0.01843814,0
447,0.008138492,0
448,0.8110861,1
449,0.39584094,0
450,0.9111883,1
451,0.0008104573,0
452,0.9992895,1
453,0.95609194,1
454,0.0021397728,1
455,0.6848908,0
456,0.89998794,1
457,0.9294901,1
458,0.9040327,1
459,0.10985583,0
460,0.21503542,1
461,0.93107384,0
462,0.6275024,1
463,0.02140656,0
464,0.9793891,1
465,0.9596605,1
466,0.62380326,0
467,0.2138855,0
468,0.00019543771,0
469,0.56563425,1
470,0.49696976,0
471,0.7519022,1
472,0.9985388,1
473,0.9847811,0
474,0.7283248,1
475,0.008069103,1
476,0.014191687,0
477,0.76081264,1
478,0.106136024,0
479,0.99552494,0
480,0.08550902,0
481,0.8836825,1
482,0.72017586,1
483,0.011379934,0
484,0.00025377213,0
485,0.18408099,1
486,0.90009886,1
487,0.00011028027,0
488,0.0017788326,0
489,0.1231979,1
490,0.6481963,0
491,0.015784768,0
492,0.99980235,1
493,0.12151906,0
494,0.2258803,1
495,0.19270545,0
496,1.0806062e-05,0
497,0.23136975,1
498,0.5825965,1
499,0.11470637,1
500,0.016565409,1
501,0.8028491,0
502,0.042562187,0
503,2.5316951e-05,0
504,0.019300647,0
505,0.051763866,1
506,0.87242776,1
507,0.9992938,1
508,0.26962203,0
509,0.0018126993,0
510,0.6644764,1
511,0.051987026,0
512,0.9341473,1
513,1.3976779e-07,0
514,0.9779002,1
515,6.185454e-07,0
516,0.40497357,1
517,0.9895787,1
518,9.9790435e-05,0
519,0.052184273,1
520,0.8619831,1
521,0.8835139,1
522,0.99984956,1
523,0.015472158,0
524,0.054443974,0
525,0.926477,1
526,0.96091276,1
527,0.99415064,0
528,2.1982091e-06,0
529,0.024319744,1
530,0.00019282798,1
531,0.84560984,1
532,0.9985197,1
533,0.001865917,0
534,0.41385642,0
535,0.69562316,1
536,0.51027644,0
537,0.00807031,1
538,0.9397219,1
539,0.003183853,0
540,0.76940256,1
541,0.011251582,0
542,0.70394754,0
543,0.48978817,1
544,0.1823527,1
545,0.37657112,1
546,0.9710952,1
547,0.0036964265,0
548,0.60921705,0
549,0.99769485,1
550,0.5801506,1
551,0.06992328,1
552,0.1036103,0
553,0.0017043693,0
554,0.0049540396,0
555,0.25313455,1
556,0.0046495507,0
557,0.9992042,1
558,0.9860851,0
559,0.4037741,1
560,0.6816538,0
561,0.8442563,1
562,0.046711218,0
563,0.043977626,1
564,0.9884696,0
565,0.2739842,0
566,0.94121414,1
567,0.06072791,0
568,9.272523e-05,0
569,0.95373887,1
570,7.257824e-08,0
571,0.52689284,1
572,0.062358107,0
573,0.6760972,0
574,0.83849466,0
575,1.25242074e-08,0
576,0.9597206,0
577,0.7902321,1
578,0.88173574,1
579,8.678882e-05,0
580,0.8405838,1
581,0.7473305,1
582,0.17072073,0
583,0.001628349,0
584,0.019136233,0
585,0.44252396,1
586,0.04043228,1
587,0.0035386912,0
588,0.9995789,1
589,0.017133536,0
590,0.55099493,0
591,0.018451346,0
592,0.98853076,1
593,0.9968763,1
594,8.4842904e-05,1
595,0.8695317,0
596,0.010726548,0
597,0.67761964,0
598,2.904538e-08,0
599,8.108835e-08,0
600,0.23576942,1
601,0.0002442007,0
602,0.7139935,1
603,0.99915296,1
604,0.9449158,1
605,0.55830604,0
606,0.8526194,1
607,0.79397786,1
608,0.46881402,0
609,0.09472705,0
610,0.060642548,0
611,0.19677292,0
612,0.9996495,1
613,0.8929278,1
614,0.3578804,0
615,0.009134494,0
616,0.98340756,1
617,0.16292399,1
618,0.8328072,1
619,0.6317518,0
620,0.005339927,0
621,0.4029409,1
622,0.013290656,0
623,0.74720913,0
624,0.06902648,1
625,0.040046733,0
626,1.2880996e-05,0
627,0.0005801356,1
628,0.0006042306,0
629,0.9981457,0
630,0.114496,0
631,0.45547196,1
632,0.8761128,1
633,0.9837191,0
634,0.3479131,0
635,0.018536612,0
636,0.61377126,1
637,1.3700943e-09,0
638,0.023516646,0
639,0.98452765,1
640,0.82079965,0
641,0.9081958,1
642,0.5371066,0
643,0.12061424,0
644,0.0015088881,0
645,1.3706314e-07,0
646,0.9984921,0
647,0.34845707,0
648,0.95136076,1
649,0.0015146622,0
650,0.9859475,0
651,0.95876104,1
652,0.131219,0
653,0.99792975,1
654,1.0145594e-05,1
655,0.9789813,1
656,0.39793786,0
657,0.06389386,1
658,0.87790114,1
659,0.94276375,0
660,0.0018782164,1
661,0.32657,1
662,0.9905366,0
663,0.7539776,0
664,0.58305675,0
665,0.5022549,1
666,4.7202582e-05,0
667,0.1818866,1
668,0.11842375,0
669,0.01274318,0
670,0.9927189,1
671,7.6069837e-06,0
672,0.99115586,0
673,0.016866438,0
674,2.4172148e-05,0
675,0.9770516,1
676,0.14613542,1
677,0.99473596,1
678,5.0942826e-06,0
679,0.008063989,0
680,1.552153e-05,0
681,0.930294,1
682,1.43828875e-05,0
683,0.6651771,1
684,0.1983426,0
685,0.20367056,1
686,0.9433059,1
687,0.8489509,0
688,0.0010917677,0
689,0.06365292,0
690,0.01836711,0
691,0.6917554,1
692,0.44368842,0
693,0.83783966,0
694,0.0030198887,0
695,0.9999847,1
696,0.9984483,0
697,0.99944484,1
698,0.984934,1
699,0.60038847,1
700,0.9614792,1
701,3.180866e-06,0
702,0.038356677,0
703,0.17704684,1
704,0.8964291,1
705,0.7289229,1
706,0.17546754,0
707,5.4161537e-05,0
708,0.9134975,1
709,0.22977096,0
710,0.0077157994,0
711,0.0011404533,0
712,0.99751467,1
713,0.0048887073,0
714,0.5379395,1
715,0.9073875,1
716,0.99984527,1
717,0.2910089,1
718,0.99897265,1
719,0.7574336,1
720,0.92133224,0
721,0.7942104,0
722,0.006193025,1
723,0.99866796,1
724,0.8564599,1
725,0.89174885,1
726,0.185071,1
727,0.32776186,0
728,1.8315238e-07,0
729,0.99872035,1
730,0.77949846,1
731,0.28582817,1
732,0.9289699,0
733,0.5149653,1
734,0.7647423,0
735,0.70326144,1
736,0.05514887,0
737,0.5641488,0
738,0.0007579207,0
739,2.1962103e-08,0
740,0.9933567,1
741,0.530025,1
742,0.119555175,1
743,0.9681572,1
744,1.4113744e-05,1
745,0.039510377,0
746,8.4304855e-07,0
747,0.009811133,1
748,0.47430933,1
749,0.5093307,1
750,0.0013585926,0
751,0.69103765,1
752,0.008910495,0
753,0.85581356,0
754,0.43172827,0
755,0.99150103,0
756,0.9861814,1
757,0.9455895,1
758,1.5115129e-05,0
759,0.5214415,0
760,0.99648935,0
761,0.95101637,1
762,0.9390201,1
763,0.00027837473,0
764,0.19611059,1
765,0.9906346,1
766,0.001232655,1
767,0.8775242,1
768,0.69769686,0
769,0.8939372,1
770,0.91590685,1
771,0.9116128,1
772,0.9902138,1
773,0.0024339303,0
774,0.43720803,0
775,0.86528546,1
776,0.98410016,0
777,0.94949293,1
778,0.9720677,1
779,0.34816173,1
780,1.3880226e-06,0
781,0.65649736,0
782,0.16910593,0
783,0.00012695538,0
784,0.053598467,0
785,0.15161866,1
786,0.105029136,0
787,0.432692,0
788,0.10778191,0
789,8.3841915e-05,0
790,0.0002467311,0
791,0.065618835,0
792,0.98105854,1
793,0.8356302,1
794,0.9951285,1
795,5.8002825e-06,0
796,0.93484014,1
797,0.0032011487,0
798,0.33703434,0
799,0.0015258052,0
800,0.6801848,0
801,0.71500367,0
802,0.004338409,0
803,0.00021087241,0
804,6.9258545e-05,0
805,0.8886119,0
806,0.4741916,0
807,2.5357767e-07,0
808,0.93951166,1
809,0.0014188158,0
810,0.80595714,1
811,0.32774863,1
812,0.7036217,1
813,0.99761325,1
814,4.0183173e-07,0
815,0.4575086,0
816,0.012608364,0
817,0.99110353,1
818,0.021332256,1
819,0.00015157345,1
820,0.55383694,1
821,0.98032874,1
822,0.19132651,0
823,0.9548876,1
824,0.060293626,1
825,0.98378104,1
826,0.9811247,1
827,0.024933431,1
828,0.9991607,1
829,0.87841827,1
830,0.011240918,1
831,0.3145873,0
832,0.9863234,1
833,0.7275286,0
834,0.6314454,1
835,0.1313167,1
836,0.74334425,1
837,0.84042215,0
838,0.06044257,0
839,0.0001749911,0
840,0.0023277625,1
841,0.0011241052,0
842,4.0976627e-09,0
843,0.09529085,0
844,0.007124207,0
845,0.960403,0
846,0.5861752,1
847,0.69608825,1
848,2.084745e-06,0
849,0.7033708,1
850,0.0011222109,0
851,0.84974754,1
852,0.059831135,0
853,3.1686955e-08,0
854,0.0055946615,0
855,0.99863094,1
856,0.07208723,0
857,0.82460403,1
858,0.6318945,1
859,0.95418483,1
860,0.03353363,0
861,0.99442184,1
862,0.0024868667,0
863,0.9510963,1
864,0.47348046,1
865,0.9996939,1
866,0.9922919,1
867,0.98680913,0
868,0.11151647,0
869,0.95550376,1
870,0.554438,0
871,0.10564539,1
872,0.028977389,0
873,0.0003058046,0
874,0.5153314,1
875,0.47645143,1
876,0.6847167,1
877,0.8658211,0
878,0.6947659,0
879,0.8962588,1
880,0.9223272,1
881,5.31834e-05,0
882,1.6319938e-05,0
883,0.00070156483,0
884,0.9969783,1
885,0.004530635,0
886,2.1249209e-05,0
887,0.11335531,0
888,0.8223756,1
889,0.8439855,1
890,0.002749321,0
891,0.30317053,1
892,0.04069017,1
893,3.7714162e-05,0
894,0.00036487242,0
895,0.5952157,0
896,0.0017160305,0
897,0.7349518,1
898,0.21893747,1
899,0.96992165,1
900,0.15276107,0
901,0.58684486,1
902,0.7266827,1
903,0.00657688,0
904,0.96127164,1
905,0.9998646,1
906,9.823129e-07,0
907,0.016208703,0
908,0.9769485,1
909,0.1207384,0
910,0.9875125,1
911,0.018632628,0
912,0.08007482,0
913,0.9843791,1
914,1.32441e-06,0
915,0.0066454806,0
916,0.9579003,0
917,0.09293813,0
918,0.7810233,1
919,0.97917044,1
920,0.8681688,1
921,2.3638322e-06,0
922,0.0005328897,0
923,0.057895325,0
924,0.014774535,0
925,0.99236125,1
926,0.09514787,1
927,0.9958445,1
928,0.984454,1
929,0.44898108,1
930,0.007810233,0
931,8.258945e-09,0
932,0.023036754,1
933,0.708195,1
934,0.9420907,1
935,0.018140009,0
936,0.9608168,1
937,0.21375753,1
938,0.58803797,1
939,0.5631317,0
940,0.92186487,1
941,0.8879501,0
942,0.07088008,0
943,0.10016197,0
944,0.008401569,0
945,0.24971895,1
946,0.09250602,1
947,0.99194705,1
948,0.06332048,0
949,0.37109572,1
950,0.99766034,1
951,0.99874765,1
952,0.078491956,1
953,0.0047846315,0
954,0.040388238,0
955,0.9126482,1
956,0.98431736,1
957,0.0001255271,0
958,0.92044187,0
959,0.8852839,1
960,0.0054828506,0
961,0.40398192,0
962,0.81907374,1
963,0.9965596,1
964,0.88358253,1
965,0.99055064,1
966,0.07167155,0
967,0.030281499,0
968,0.86130685,1
969,0.9954981,1
970,0.0107293865,1
971,0.9889572,1
972,0.99372125,1
973,0.0073685185,0
974,0.017603686,0
975,0.99160516,1
976,0.9700625,1
977,0.003771142,0
978,0.060209863,1
979,0.01580721,0
980,0.066109896,1
981,1.4880156e-05,0
982,0.93267953,0
983,0.5532808,1
984,0.007554242,0
985,1.2782561e-07,0
986,0.00020903669,0
987,0.37261277,1
988,0.033269305,0
989,0.9953108,0
990,0.099887505,1
991,0.9808701,1
992,6.201873e-06,0
993,0.00077628123,0
994,0.106046125,1
995,0.70063275,1
996,0.819756,0
997,0.99175835,1
998,0.07889554,1
999,0.96179646,1
1000,0.3923384,1
1001,0.40872136,0
1002,0.13727918,1
1003,0.45163894,1
1004,0.99357754,1
1005,2.7807548e-05,0
1006,0.40314177,0
1007,0.99527687,0
1008,0.86892086,0
1009,0.9998474,1
1010,0.88570255,1
1011,0.41846105,0
1012,3.588984e-06,0
1013,0.01593037,1
1014,0.9994809,1
1015,0.54499775,1
1016,0.4144195,1
1017,0.027628725,0
1018,0.07299491,1
1019,0.9995397,1
1020,0.8847206,1
1021,0.99782366,1
1022,0.15599233,1
1023,0.37282252,1
1024,2.1985503e-05,0
1025,1.3812769e-05,0
1026,0.80294,1
1027,0.0243391,1
1028,1.6992955e-05,0
1029,0.9725535,1
1030,0.6718297,0
1031,0.05471826,0
1032,0.9380993,1
1033,0.99737483,0
1034,2.3523205e-06,0
1035,4.1398675e-05,1
1036,0.9469988,1
1037,0.00030241214,0
1038,0.067764916,0
1039,0.41317648,1
1040,0.99827397,1
1041,0.00020386738,0
1042,0.018585533,0
1043,0.2453263,1
1044,0.59566003,0
1045,0.0012522815,0
1046,0.00017349962,0
1047,0.26911637,1
1048,0.5933433,1
1049,0.033948004,0
1050,0.034078132,0
1051,0.66880894,0
1052,3.235584e-07,0
1053,0.85530835,0
1054,0.004003024,0
1055,0.65945935,1
1056,0.88588,1
1057,5.065196e-05,0
1058,0.9650593,1
1059,2.0670483e-05,1
1060,0.0022594421,1
1061,0.9546818,1
1062,0.8618797,1
1063,0.6782048,1
1064,0.0194077,0
1065,1.3085238e-08,0
1066,0.9955569,1
1067,0.84368503,0
1068,0.42047137,1
1069,0.010500739,1
1070,0.6663446,1
1071,0.8299968,1
1072,0.9968718,1
1073,0.8753276,1
1074,0.16256624,0
1075,0.9763797,1
1076,0.32827896,1
1077,9.712843e-11,0
1078,0.9717972,1
1079,0.9769289,1
1080,0.9060866,0
1081,0.036320113,0
1082,5.4088247e-08,0
1083,0.08263162,0
1084,5.237985e-08,0
1085,0.89190674,0
1086,0.46769482,1
1087,0.5905479,0
1088,0.8575045,0
1089,0.90228397,1
1090,0.11763521,0
1091,1.9075694e-06,0
1092,0.0022430557,0
1093,0.8932545,0
1094,0.99626493,1
1095,0.99625665,1
1096,0.27844545,0
1097,0.99488777,1
1098,3.329646e-05,0
1099,0.1595499,0
1100,0.00031663457,1
1101,0.99764013,1
1102,0.99761385,1
1103,0.9010762,0
1104,0.9990595,1
1105,0.7654688,0
1106,0.04343071,1
1107,0.7636971,0
1108,0.99426574,1
1109,0.73372793,1
1110,0.13218115,0
1111,0.00061629014,1
1112,0.027981175,1
1113,0.08700346,1
1114,0.9878209,1
1115,0.1075169,0
1116,0.964904,1
1117,0.9043731,1
1118,0.9671525,1
1119,0.9631644,1
1120,0.3827082,1
1121,4.620302e-07,0
1122,1.1914734e-05,0
1123,0.2394578,1
1124,0.56368256,1
1125,0.98045814,1
1126,0.0012721459,1
1127,0.5587234,1
1128,0.99120134,1
1129,0.9432704,1
1130,0.107171334,0
1131,0.0019245901,0
1132,0.8692702,1
1133,0.9112011,1
1134,0.88252354,0
1135,1.2574837e-07,0
1136,0.25154948,1
1137,0.9859718,1
1138,0.9741801,1
1139,0.9848722,1
1140,0.7160793,0
1141,0.057414148,1
1142,0.0001890136,0
1143,0.022823684,0
1144,0.68141353,1
1145,0.028410139,0
1146,0.022435108,0
1147,0.999896,1
1148,0.7917979,1
1149,0.0005114329,0
1150,0.01973295,0
1151,0.52701473,1
1152,0.25799572,0
1153,0.830428,1
1154,0.025566176,0
1155,0.06869762,1
1156,0.9668622,1
1157,0.026064971,0
1158,0.84966266,1
1159,0.00035361992,0
1160,0.98584217,0
1161,0.02724109,0
1162,0.3771272,1
1163,0.19468862,0
1164,0.0001547799,0
1165,0.8978377,0
1166,0.017731072,1
1167,0.8286214,0
1168,0.000440361,0
1169,0.93929857,1
1170,0.99771935,1
1171,0.42018124,1
1172,0.71767145,0
1173,0.12700264,1
1174,0.80674,1
1175,0.54247785,1
1176,0.9983032,0
1177,0.0050385944,0
1178,0.9951145,1
1179,0.00018611125,0
1180,7.3556594e-06,0
1181,0.9991885,1
1182,0.81487006,1
1183,0.7142801,0
1184,0.8940516,0
1185,0.0031516312,0
1186,0.6330855,0
1187,0.003034435,0
1188,0.24104406,0
1189,0.97765315,1
1190,1.555312e-05,0
1191,0.8583501,1
1192,0.033136234,1
1193,0.098994,1
1194,7.3896126e-06,0
1195,0.9001184,1
1196,0.9924049,0
1197,0.38314337,0
1198,0.99399954,0
1199,0.99759054,1
1200,0.9818536,1
1201,0.9998429,0
1202,0.9899245,1
1203,0.46267688,1
1204,0.98724335,1
1205,0.91752166,1
1206,0.7855904,0
1207,0.076278105,0
1208,0.00020512463,0
1209,0.0061014476,0
1210,0.992861,1
1211,9.874521e-05,0
1212,0.013547293,0
1213,1.123571e-06,0
1214,0.9997307,1
1215,0.7118706,1
1216,6.2626175e-05,0
1217,0.4657228,1
1218,9.174273e-06,0
1219,0.47728187,1
1220,0.10595672,0
1221,0.9662109,0
1222,0.10054664,0
1223,0.960476,0
1224,0.9919701,1
1225,0.14757863,0
1226,0.038031984,0
1227,0.07370215,0
1228,0.5282657,1
1229,0.9213918,1
1230,0.010126921,0
1231,0.11702661,0
1232,2.630085e-07,0
1233,0.9820182,1
1234,0.09511917,1
1235,0.88510007,1
1236,0.92374647,1
1237,8.802468e-06,0
1238,0.9932052,0
1239,0.9996156,0
1240,0.07872696,1
1241,0.089136675,1
1242,0.9563995,1
1243,7.172437e-05,0
1244,0.8785231,0
1245,0.0024983552,0
1246,0.13746865,0
1247,8.2024835e-06,0
1248,0.9814114,0
1249,0.99826294,0
1250,0.004602419,1
1251,0.012365772,1
1252,0.14898953,1
1253,0.019392995,1
1254,0.9666286,1
1255,0.6082075,0
1256,0.99968994,1
1257,0.9958198,1
1258,0.0027790084,0
1259,0.7850696,1
1260,0.019009182,0
1261,0.99066716,1
1262,0.111375734,0
1263,0.9986588,1
1264,0.98311776,0
1265,0.4191546,0
1266,0.6657675,0
1267,0.9674427,1
1268,0.00016905318,1
1269,0.9874697,1
1270,0.9401854,1
1271,0.44756,1
1272,0.23954445,0
1273,0.9943771,0
1274,0.9972994,1
1275,0.005072605,1
1276,0.18821754,0
1277,0.99905795,1
1278,0.09068518,1
1279,0.9962922,1
1280,0.9932656,1
1281,0.27256864,0
1282,0.0118009355,0
1283,0.9797646,1
1284,0.9421335,0
1285,0.06596938,1
1286,0.9982135,1
1287,0.9655357,0
